episode_id,keyword
S31-E20,buddha character
S31-E20,albert einstein character
S31-E20,jesus christ character
S31-E20,megachurch
S31-E20,thumb drive
S31-E20,vision board
S31-E20,michigan
S31-E20,calling someone a heretic
S31-E20,fire eater
S31-E20,television news
S31-E20,reference to judas priest
S31-E20,reference to the burning man festival
S31-E20,reference to google doodle
S31-E20,prayer before meal
S31-E20,reference to npr
S31-E20,brick thrown through a window
S31-E20,parking meter
S31-E21,mailman
S31-E21,mailbox
S31-E21,party invitation
S31-E21,library
S31-E21,reference to university of southern california
S31-E21,reference to george washington
S31-E21,reference to benedict arnold
S31-E21,sleepover
S31-E21,horseback riding
S31-E21,reference to myspace
S31-E21,sunset cruise
S31-E21,cupcake
S31-E21,reference to taylor swift
S31-E21,reference to bubba gump shrimp
S31-E21,reference to subway restaurant
S31-E21,set list
S31-E21,brother sister relationship
S31-E21,viral video
S31-E21,reference to amway
S31-E21,reference to instagram
S31-E21,reference to tiktok
S31-E21,reference to netflix
S29-E3,reference to michael caine
S29-E3,reference to sid caesar
S29-E3,reference to ron howard
S29-E3,reference to fox news
S29-E3,reference to trey parker
S29-E3,reference to matt stone
S29-E3,reference to sylvester stallone
S29-E3,reference to showtime
S29-E3,reference to frank sinatra
S29-E3,reference to scott baio
S29-E3,reference to cedric the entertainer
S29-E3,reference to facebook
S29-E3,given the hook
S29-E3,1930s to 2020s
S29-E4,halloween
S29-E4,3d animation
S29-E4,anthology
S29-E4,cat
S29-E4,horror spoof
S29-E4,exorcist
S29-E4,exorcism
S29-E4,reference to the exorcist
S29-E4,head spin
S29-E4,alternate universe
S29-E4,alternate world
S29-E4,vomiting
S29-E4,secret passage
S29-E4,secret door
S29-E4,talking cat
S29-E4,tunnel
S29-E4,eye
S29-E4,garment button
S29-E4,monster
S29-E4,cannibal
S29-E4,cannibalism
S29-E4,dog
S29-E4,finger cut off
S29-E4,leg cut off
S29-E4,halloween candy
S29-E4,chocolate easter bunny
S29-E4,possession
S29-E4,parallel worlds
S29-E4,projectile vomiting
S29-E4,severed leg
S29-E4,severed head
S29-E4,self cannibalism
S29-E4,anthropomorphic cat
S29-E4,anthropomorphic animal
S29-E4,button eyes
S29-E4,stabbed in the throat
S29-E4,underwear
S29-E4,hot dog
S29-E4,therapist
S29-E4,stop motion animation
S29-E4,severed finger
S29-E4,halloween episode
S29-E4,1930s to 2020s
S29-E5,marching band
S29-E5,drummer
S29-E5,betrayal
S29-E5,childhood trauma
S29-E5,mother son fight
S29-E5,retcon
S29-E5,flashback
S29-E5,licorice
S29-E5,crashing
S29-E5,boiler room
S29-E5,cheating on a test
S29-E5,planetarium
S29-E5,hearing aid
S29-E5,birthday
S29-E5,grumpy old man
S29-E5,addict
S29-E5,big bang
S29-E5,breaking in
S29-E5,hbo
S29-E5,mother son relationship
S29-E5,reading a script
S29-E5,missed opportunity
S29-E5,what if
S29-E5,ruined life
S29-E5,getting old
S29-E5,old age
S29-E5,dropping dead
S29-E5,outer space
S29-E5,cosmology
S29-E5,sugar addiction
S29-E5,selfishness
S29-E5,watching television
S29-E5,grandfather grandchild relationship
S29-E5,1930s to 2020s
S29-E6,1930s to 2020s
S29-E7,1930s to 2020s
S29-E8,1930s to 2020s
S29-E9,1930s to 2020s
S29-E10,1930s to 2020s
S29-E11,reference to ruth buzzi
S29-E11,reference to fleetwood mac
S29-E11,drinking champagne
S29-E11,mushroom cloud
S29-E11,reference to isaac newton
S29-E11,doomsday
S29-E11,standardized test
S29-E11,rock and roll hall of fame
S29-E11,twitter
S29-E11,reference to mr. magoo
S29-E11,reference to sylvester the cat
S29-E11,reference to oscar the grouch
S29-E11,reference to cornell
S29-E11,bad handwriting
S29-E11,self improvement
S29-E11,pizza
S29-E11,singing
S29-E11,nosebleed
S29-E11,dream
S29-E11,ark
S29-E11,construction
S29-E11,construction site
S29-E11,i beam
S29-E11,handwriting
S29-E11,writing a letter
S29-E11,1930s to 2020s
S29-E12,auction
S29-E12,painting
S29-E12,insurance
S29-E12,skeet shooting
S29-E12,art gallery
S29-E12,field trip
S29-E12,protest
S29-E12,reference to steve martin
S29-E12,trellis
S29-E12,inner peace
S29-E12,stolen painting
S29-E12,armed guard
S29-E12,woman slaps man in the face
S29-E12,man punches a woman
S29-E12,bungee cord workout
S29-E12,potpourri
S29-E12,dream sequence
S29-E12,white chocolate
S29-E12,arena football
S29-E12,cigar smoking
S29-E12,1930s to 2020s
S29-E13,movie theater
S29-E13,reference to robert downey jr.
S29-E13,reference to mark ruffalo
S29-E13,reference to scarlett johansson
S29-E13,reference to stan lee
S29-E13,reference to jeremy renner
S29-E13,walk up apartment
S29-E13,reference to kit carson
S29-E13,nick fury character
S29-E13,ferret
S29-E13,flashback
S29-E13,roller rink
S29-E13,sea salt
S29-E13,procreation
S29-E13,bagel
S29-E13,1930s to 2020s
S29-E14,key
S29-E14,retirement
S29-E14,dodge ball
S29-E14,reference to david bowie
S29-E14,slingshot
S29-E14,prank
S29-E14,pajamas
S29-E14,blind person
S29-E14,clown
S29-E14,juvenile court
S29-E14,reference to tom hanks
S29-E14,reference to albert brooks
S29-E14,reference to michael keaton
S29-E14,reference to zack braff
S29-E14,reference to bryan cranston
S29-E14,thumbtack
S29-E14,baseball diamond
S29-E14,reference to the book of mormon
S29-E14,raised eyebrows
S29-E14,reference to jeff bezos
S29-E14,reference to amazon
S29-E14,reference to spike lee
S29-E14,1930s to 2020s
S29-E15,television marathon
S29-E15,library
S29-E15,reference to amazon alexa
S29-E15,reference to amazon
S29-E15,bookstore
S29-E15,sun tzu character
S29-E15,sun tzu quotation
S29-E15,incinerator
S29-E15,reference to barry goldwater
S29-E15,reference to mary kate olsen
S29-E15,reference to ashley olsen
S29-E15,racism
S29-E15,balloon animal
S29-E15,pool cue
S29-E15,cosplay
S29-E15,movie trailer
S29-E15,reference to rupert grint
S29-E15,1930s to 2020s
S29-E16,reference to king lear
S29-E16,trombone
S29-E16,clarinet
S29-E16,violin
S29-E16,breathalyzer
S29-E16,father son relationship
S29-E16,family dinner
S29-E16,television commercial
S29-E16,mattress store
S29-E16,bed bug
S29-E16,character says i told you so
S29-E16,1930s to 2020s
S29-E17,reference to yo yo ma
S29-E17,reference to jack white
S29-E17,reference to albert einstein
S29-E17,reference to david attenborough
S29-E17,saxophone
S29-E17,reference to bill maher
S29-E17,reference to little orphan annie
S29-E17,whiteout
S29-E17,kale
S29-E17,new orleans louisiana
S29-E17,reference to gainesville florida
S29-E17,voodoo doll
S29-E17,fake identification
S29-E17,po' boy
S29-E17,statue
S29-E17,yips
S29-E17,jazz
S29-E17,beignet
S29-E17,1930s to 2020s
S29-E18,reference to rosa parks
S29-E18,demolition derby
S29-E18,reference to billy joel
S29-E18,reference to steven spielberg
S29-E18,reference to barack obama
S29-E18,father son conflict
S29-E18,reference to ray charles
S29-E18,reference to henry kissinger
S29-E18,escape room
S29-E18,1930s to 2020s
S29-E19,ferris wheel
S29-E19,pork chop
S29-E19,solar eclipse
S29-E19,date night
S29-E19,nitrous
S29-E19,rose petals
S29-E19,human resources
S29-E19,carpooling
S29-E19,reference to elvis presley
S29-E19,reference to patrick swayze
S29-E19,reference to rolling stone magazine
S29-E19,skunk
S29-E19,substitute teacher
S29-E19,spitwad
S29-E19,prank
S29-E19,hamster wheel
S29-E19,animal cruelty
S29-E19,teacher
S29-E19,1930s to 2020s
S29-E20,flooded house
S29-E20,insurance bill
S29-E20,origami
S29-E20,sunset
S29-E20,copenhagen denmark
S29-E20,reference to the cheesecake factory
S29-E20,socialism
S29-E20,tattoo
S29-E20,1930s to 2020s
S29-E21,amish people
S29-E21,reference to elon musk
S29-E21,reference to angela merkel
S29-E21,maze
S29-E21,reference to twitter
S29-E21,watching basketball on tv
S29-E21,internet outage
S29-E21,vhs
S29-E21,vcr
S29-E21,corded remote
S29-E21,reference to ricola
S29-E21,exercise tape
S29-E21,laptop
S29-E21,bedtime prayer
S29-E21,router
S29-E21,lightning
S29-E21,transformer
S29-E21,hospital
S29-E21,prank
S29-E21,nightmare
S29-E21,ghost
S29-E21,bathroom key
S29-E21,psychiatrist
S29-E21,tesla car
S29-E21,train crash
S29-E21,ant
S29-E21,reference to jeopardy
S29-E21,t shirt gun
S29-E21,patricide
S29-E21,coma
S29-E21,season finale
S29-E21,1930s to 2020s
S30-E1,cello
S30-E1,music recital
S30-E1,fire alarm
S30-E1,falling from height
S30-E1,reference to abraham lincoln
S30-E1,police sketch
S30-E1,pinky swear
S30-E1,reference to gene hackman
S30-E1,camel
S30-E1,reference to noah
S30-E1,lie
S30-E1,nightmare
S30-E1,movie premiere
S30-E1,reference to paul thomas anderson
S30-E1,television news
S30-E1,pile of leaves
S30-E1,falling off a roof
S30-E1,reference to jesus christ
S30-E1,reference to god's not dead
S30-E1,1930s to 2020s
S30-E2,reality television
S30-E2,losing one's voice
S30-E2,reference to ringo starr
S30-E2,vhs tape
S30-E2,marshmallow
S30-E2,video editing
S30-E2,flash drive
S30-E2,pixelated nudity
S30-E2,room service
S30-E2,do not disturb sign
S30-E2,chocolate bar
S30-E2,husband wife argument
S30-E2,black and white scene
S30-E2,margarita
S30-E2,monkey
S30-E2,1930s to 2020s
S30-E3,year 1944
S30-E3,reference to tupac shakur
S30-E3,heaven
S30-E3,reference to clayton kershaw
S30-E3,run over by a train
S30-E3,jazz music
S30-E3,reference to apollo xiv
S30-E3,vichy france
S30-E3,stabbed in the neck
S30-E3,stabbed to death
S30-E3,christopher columbus character
S30-E3,jimi hendrix character
S30-E3,god character
S30-E3,buddha character
S30-E3,astronomer
S30-E3,world war two
S30-E3,nazi occupied france
S30-E3,nazi officer
S30-E3,prank call
S30-E3,reference to the normandy landing
S30-E3,singing french national anthrm
S30-E3,female atheist
S30-E3,christian god
S30-E3,saint peter
S30-E3,christian heaven
S30-E3,burned to death
S30-E3,kissing a fish
S30-E3,nazi collaborator
S30-E3,christopher columbus
S30-E3,picture of adolf hitler
S30-E3,buddha
S30-E3,christian religion
S30-E3,path to heaven
S30-E3,sunday school
S30-E3,princess
S30-E3,breaking into song
S30-E3,musical number
S30-E3,reference to disney
S30-E3,king
S30-E3,seeking enlightment
S30-E3,massacre
S30-E3,fake waiter
S30-E3,allied soldiers
S30-E3,born again christian
S30-E3,beatnik
S30-E3,anthology
S30-E3,reference to ludwig van beethoven
S30-E3,1940s
S30-E3,20th century
S30-E3,year 2018
S30-E3,2010s
S30-E3,21st century
S30-E3,god
S30-E3,reference to god
S30-E3,christian mythology
S30-E3,reference to saint peter
S30-E3,reference to christian mythology
S30-E3,gautama buddha
S30-E3,reference to christopher columbus
S30-E3,reference to gautama buddha
S30-E3,jesus christ
S30-E3,reference to jesus
S30-E3,reference to jon lovitz
S30-E3,reference to tracy morgan
S30-E3,1930s to 2020s
S30-E3,beret
S30-E4,halloween
S30-E4,cthulhu
S30-E4,eating contest
S30-E4,alien
S30-E4,body snatcher
S30-E4,multiple personalities
S30-E4,dinosaur
S30-E4,reference to espn
S30-E4,reference to toys r us
S30-E4,lighthouse
S30-E4,cemetery
S30-E4,oyster
S30-E4,reference to roseanne barr
S30-E4,spore
S30-E4,hit in the head with a shovel
S30-E4,chained to a pipe
S30-E4,ketamine
S30-E4,battering ram
S30-E4,reference to gloria vanderbilt
S30-E4,reference to women's health magazine
S30-E4,forklift
S30-E4,slingshot
S30-E4,drinking wine
S30-E4,grading papers
S30-E4,decapitation
S30-E4,reference to virgin airlines
S30-E4,microscope
S30-E4,sacrifice
S30-E4,monster
S30-E4,eating an oyster
S30-E4,split personality
S30-E4,helicopter
S30-E4,arm bitten off
S30-E4,severed head
S30-E4,reference to goodnight moon
S30-E4,1930s to 2020s
S30-E5,eating while driving
S30-E5,marching band
S30-E5,losing a job
S30-E5,self driving car
S30-E5,ship in the bottle
S30-E5,bonsai
S30-E5,drive thru
S30-E5,reference to the national endowment for the arts
S30-E5,television news
S30-E5,press conference
S30-E5,goat
S30-E5,foosball
S30-E5,ice rink
S30-E5,reference to baskin robbins
S30-E5,reference to google
S30-E5,massage
S30-E5,corporate sponsor
S30-E5,reference to equifax
S30-E5,non disclosure agreement
S30-E5,reference to amazon alexa
S30-E5,security camera
S30-E5,reference to al jolson
S30-E5,tow truck
S30-E5,texting while driving
S30-E5,tattoo
S30-E5,reference to popeye
S30-E5,champagne
S30-E5,1930s to 2020s
S30-E6,billboard
S30-E6,blow up doll
S30-E6,needlepoint
S30-E6,mail order bride
S30-E6,ghost
S30-E6,love tester
S30-E6,paper bag over one's head
S30-E6,rat
S30-E6,dark web
S30-E6,interrogation
S30-E6,reference to pennywise the clown
S30-E6,reference to tom hanks
S30-E6,reference to meg ryan
S30-E6,reference to rita moreno
S30-E6,tmz
S30-E6,wedding
S30-E6,shotgun
S30-E6,mars
S30-E6,father son reunion
S30-E6,disc jockey
S30-E6,prank telephone call
S30-E6,beer
S30-E6,saber toothed tiger
S30-E6,drinking from a bottle
S30-E6,1930s to 2020s
S30-E7,lunch room
S30-E7,feeding pigeons
S30-E7,reference to tupperware
S30-E7,martini
S30-E7,reference to bea arthur
S30-E7,reference to penelope cruz
S30-E7,drag queen
S30-E7,reference to barbra streisand
S30-E7,reference to eddie murphy
S30-E7,journal
S30-E7,reference to meryl streep
S30-E7,reference to donna reed
S30-E7,reference to donna summer
S30-E7,1930s to 2020s
S30-E8,school newspaper
S30-E8,reference to carrie underwood
S30-E8,fidget spinner
S30-E8,character name in episode title
S30-E8,sauna
S30-E8,tesla the car
S30-E8,car accident
S30-E8,circus
S30-E8,reference to ernest hemingway
S30-E8,elephant
S30-E8,lion
S30-E8,unicycle
S30-E8,big top
S30-E8,watching football on tv
S30-E8,reference to steven spielberg
S30-E8,high wire act
S30-E8,seal
S30-E8,shot from a cannon
S30-E8,reference to the beatles
S30-E8,bearded lady
S30-E8,juggling knives
S30-E8,train
S30-E8,reference to chris pine
S30-E8,reference to rachel maddow
S30-E8,reference to degrassi
S30-E8,1930s to 2020s
S30-E8,reference to new amsterdam
S30-E9,school play
S30-E9,broccoli
S30-E9,nail gun
S30-E9,vending machine
S30-E9,pork chop
S30-E9,television news
S30-E9,reference to donald trump
S30-E9,science museum
S30-E9,reference to werner karl heisenberg
S30-E9,reference to king solomon
S30-E9,pie
S30-E9,school psychiatrist
S30-E9,rabbi
S30-E9,valet parking
S30-E9,mob
S30-E9,pacifier
S30-E9,father daughter relationship
S30-E9,reference to agatha christie
S30-E9,reference to hercule poirot
S30-E9,dentist
S30-E9,atticus finch
S30-E9,to kill a mockingbird
S30-E9,sibling rivalry
S30-E9,seeing one's future
S30-E9,lynch mob
S30-E9,being shot at
S30-E9,mother son bonding
S30-E9,father daughter bonding
S30-E9,psycho analisis
S30-E9,school psychologist
S30-E9,1930s to 2020s
S30-E10,thanksgiving
S30-E10,christmas list
S30-E10,television commercial
S30-E10,black friday
S30-E10,scarf
S30-E10,snowstorm
S30-E10,auto accident
S30-E10,reference to uber
S30-E10,reference to wade boggs
S30-E10,reference to new york yankees
S30-E10,reference to the boston red sox
S30-E10,hot tea
S30-E10,drugged drink
S30-E10,christmas carols
S30-E10,reference to the tennessee titans
S30-E10,reference to the atlanta falcons
S30-E10,facetime
S30-E10,reference to the jacksonville jaguars
S30-E10,refund
S30-E10,writing a letter
S30-E10,fireplace
S30-E10,1930s to 2020s
S30-E11,reference to ed o'neill
S30-E11,cufflinks
S30-E11,zipping a woman's dress
S30-E11,safety pin
S30-E11,anniversary
S30-E11,babysitter
S30-E11,amazon alexa
S30-E11,epimenides paradox
S30-E11,hearing aid
S30-E11,monopoly game
S30-E11,pick up sticks
S30-E11,hatchimal
S30-E11,army men
S30-E11,ptsd
S30-E11,coonskin cap
S30-E11,photographer
S30-E11,play doh
S30-E11,punched in the face
S30-E11,new york city
S30-E11,gay man
S30-E11,texas
S30-E11,art installation
S30-E11,marfa texas
S30-E11,art gallery
S30-E11,gay kiss
S30-E11,gay interest
S30-E11,bicurious man
S30-E11,gay crush
S30-E11,homophobia
S30-E11,plastic army men
S30-E11,monopoly the board game
S30-E11,ethnic slur
S30-E11,gay romantic interest
S30-E11,photoshoot
S30-E11,world war two veteran
S30-E11,old gay man
S30-E11,questioning one's sexuality
S30-E11,sexism
S30-E11,1940s
S30-E11,forced kiss
S30-E11,woman slaps man
S30-E11,toy company
S30-E11,company executive
S30-E11,secretary
S30-E11,reference to world war two
S30-E11,fake battle
S30-E11,slingshot
S30-E11,1930s to 2020s
S30-E11,lawn dart
S30-E11,gps
S30-E11,oil derrick
S30-E12,thanos character
S30-E12,pacifier
S30-E12,year 1906
S30-E12,reference to the wright brothers
S30-E12,year 1945
S30-E12,year 1961
S30-E12,lunchbox
S30-E12,reference to eeyore
S30-E12,school bus
S30-E12,clarinet
S30-E12,television tray
S30-E12,hamster ball
S30-E12,jade tree
S30-E12,rollercoaster
S30-E12,salt
S30-E12,watching television
S30-E12,reference to charlie rose
S30-E12,rubik's cube
S30-E12,miniature horse
S30-E12,1930s to 2020s
S30-E13,reference to yertle the turtle
S30-E13,late night phone call
S30-E13,roomba
S30-E13,reference to ted danson
S30-E13,water cooler
S30-E13,eye twitch
S30-E13,binge watching
S30-E13,reference to chris rock
S30-E13,dance lesson
S30-E13,reference to homer
S30-E13,reference to shonda rhimes
S30-E13,reference to netflix
S30-E13,reference to bill cosby
S30-E13,wardrobe malfunction
S30-E13,concealed nudity
S30-E13,dancing
S30-E13,disco ball
S30-E13,1930s to 2020s
S30-E14,traffic jam
S30-E14,group text
S30-E14,goat
S30-E14,podcast
S30-E14,hollywood
S30-E14,golf cart
S30-E14,reference to francis ford coppola
S30-E14,reference to stanley kubrick
S30-E14,reference to elizabeth taylor
S30-E14,reference to richard burton
S30-E14,juarez mexico
S30-E14,reference to lillian gish
S30-E14,vanity project
S30-E14,reference to judd nelson
S30-E14,reference to christian slater
S30-E14,hacky sack
S30-E14,beeper
S30-E14,hostage
S30-E14,ransom demand
S30-E14,reference to the los angeles raiders
S30-E14,1930s to 2020s
S30-E15,coupon
S30-E15,swedish massage
S30-E15,burp
S30-E15,valet parking
S30-E15,reference to peter o'toole
S30-E15,cadillac el dorado
S30-E15,corn field
S30-E15,grand theft auto
S30-E15,trial
S30-E15,reference to jabba the hutt
S30-E15,reference to build a bear workshop
S30-E15,reference to snoopy
S30-E15,comic book store
S30-E15,videographer
S30-E15,reference to kevin james
S30-E15,criminal sentencing
S30-E15,reference to roger corman
S30-E15,reference to john travolta
S30-E15,mjolnir
S30-E15,reference to harrison ford
S30-E15,comic con
S30-E15,1930s to 2020s
S30-E16,babysitter
S30-E16,babysitter inviting boyfriend over
S30-E16,wedding expo
S30-E16,watching a horror movie
S30-E16,hernia
S30-E16,date night
S30-E16,kite surfing
S30-E16,lasagna
S30-E16,beach
S30-E16,parking ticket
S30-E16,wind farm
S30-E16,sprained ankle
S30-E16,russian spy
S30-E16,1930s to 2020s
S30-E17,monopoly the board game
S30-E17,risk the board game
S30-E17,game of life board game
S30-E17,aggravation the board game
S30-E17,online video game
S30-E17,seoul south korea
S30-E17,zen
S30-E17,buddhist temple
S30-E17,father son relationship
S30-E17,video game tournament
S30-E17,cash prize
S30-E17,riot
S30-E17,e sports
S30-E17,league of legends
S30-E17,1930s to 2020s
S30-E18,comic book convention
S30-E18,outtake
S30-E18,knife throwing
S30-E18,decapitation
S30-E18,viral video
S30-E18,boy in girl's bathroom
S30-E18,leaf blower
S30-E18,blender
S30-E18,dog walker
S30-E18,prank
S30-E18,ski mask
S30-E18,graffiti
S30-E18,reference to boba fett
S30-E18,reference to ruth bader ginsburg
S30-E18,mansplaining
S30-E18,glitter
S30-E18,toxic fumes
S30-E18,feminism
S30-E18,spray paint
S30-E18,reference to charlie rose
S30-E18,rebellious girl
S30-E18,anti patriarchy
S30-E18,terror tactics
S30-E18,men's rights activist
S30-E18,men's rights activist group
S30-E18,woke
S30-E18,acid pool
S30-E18,video tape
S30-E18,female gang
S30-E18,male feminist
S30-E18,men's rights activism
S30-E18,reference to pussy riot
S30-E18,reference to al kaida
S30-E18,female terror group
S30-E18,horny wife
S30-E18,terror group
S30-E18,female rebel group
S30-E18,husband wife sex
S30-E18,men's rights activist protest
S30-E18,youtube video
S30-E18,watching youtube
S30-E18,internet meme
S30-E18,female version of male character
S30-E18,gore
S30-E18,misogyny
S30-E18,prejudiced boy
S30-E18,reference to barbie doll
S30-E18,reference to truck nuts
S30-E18,militant feminism
S30-E18,militant feminist
S30-E18,conspiracy theorist
S30-E18,wearing a mask
S30-E18,sixth grade girl
S30-E18,musical montage
S30-E18,1930s to 2020s
S30-E19,written by cast member
S30-E19,waking up from a nightmare
S30-E19,triple f rated
S30-E19,reference to paul simon
S30-E19,reference to art garfunkel
S30-E19,reference to coca cola
S30-E19,reference to pepsi
S30-E19,reference to swan lake
S30-E19,traffic
S30-E19,daycare
S30-E19,reference to wolfgang amadeus mozart
S30-E19,reference to utah jazz
S30-E19,overtime work
S30-E19,locksmith
S30-E19,bulldog
S30-E19,1930s to 2020s
S30-E20,reference to oklahoma the stage musical
S30-E20,spurs
S30-E20,poked in the eye
S30-E20,father daughter relationship
S30-E20,play rehearsal
S30-E20,reference to william shakespeare
S30-E20,reference to hamilton the musical
S30-E20,reference to lin manuel miranda
S30-E20,reference to humpty dumpty
S30-E20,reference to bill nye
S30-E20,reference to judd nelson
S30-E20,reference to new coke
S30-E20,where are they now
S30-E20,reference to f. scott fitzgerald
S30-E20,reference to don quixote
S30-E20,reference to bumblebee
S30-E20,reference to bruce willis
S30-E20,lightning
S30-E20,award ceremony
S30-E20,cigar smoking
S30-E20,1930s to 2020s
S30-E21,water park
S30-E21,toys r us
S30-E21,circuit city
S30-E21,buffalo new york
S30-E21,reference to benedict arnold
S30-E21,niagara falls
S30-E21,asylum
S30-E21,reference to alanis morissette
S30-E21,justin trudeau character
S30-E21,abraham lincoln character
S30-E21,aretha franklin character
S30-E21,eleanor roosevelt character
S30-E21,sea biscuit character
S30-E21,ibm watson character
S30-E21,judy blume character
S30-E21,louis armstrong character
S30-E21,reference to william shatner
S30-E21,canadian mountie
S30-E21,sears and roebuck
S30-E21,detroit michigan
S30-E21,show and tell
S30-E21,reference to julian assange
S30-E21,person in a car trunk
S30-E21,1930s to 2020s
S30-E21,dumbo character
S30-E22,humidifier
S30-E22,reference to weight watchers
S30-E22,reference to lindbergh kidnapping
S30-E22,911 call
S30-E22,black light
S30-E22,gambling
S30-E22,pun
S30-E22,crackerjacks
S30-E22,slime
S30-E22,stolen money
S30-E22,saxophone
S30-E22,hopscotch
S30-E22,music store
S30-E22,falling into a manhole
S30-E22,champagne
S30-E22,reference to andre the giant
S30-E22,coaster
S30-E22,vocal cord
S30-E22,vocal cord surgery
S30-E22,baaing like a sheep
S30-E22,1930s to 2020s
S30-E23,reference to ann coulter
S30-E23,reference to the vietnam war
S30-E23,cut in health care insurance
S30-E23,whiskers
S30-E23,flatulence
S30-E23,healing crystal
S30-E23,sharpie
S30-E23,kiosk
S30-E23,season finale
S30-E23,mall
S30-E23,crystals store
S30-E23,belief in crystals
S30-E23,evil cult
S30-E23,business competitor
S30-E23,crystals seller
S30-E23,the mall
S30-E23,desert trip
S30-E23,fierce competitor
S30-E23,cheating on a test
S30-E23,1930s to 2020s
S31-E1,reference to lebron james
S31-E1,reference to kobe bryant
S31-E1,reference to michael jordan
S31-E1,sports talk show
S31-E1,reference to john stockton
S31-E1,kebab
S31-E1,school lunch
S31-E1,flashback
S31-E1,reference to the tet offensive
S31-E1,reference to the vietnam war
S31-E1,detention
S31-E1,reference to mohammed ali
S31-E1,raccoon
S31-E1,viral video
S31-E1,backstory
S31-E1,monkey
S31-E1,reference to youtube
S31-E1,reference to rami malek
S31-E1,reference to goosebumps book series
S31-E1,reference to pitbull
S31-E1,monetizing
S31-E1,restaurant
S31-E1,license plate
S31-E1,television news
S31-E1,reference to myspace
S31-E1,reference to netflix
S31-E1,reference to trident gum
S31-E1,reference to axs body spray
S31-E1,season premiere
S31-E1,1930s to 2020s
S31-E2,signing a card
S31-E2,surprise birthday party
S31-E2,birthday card
S31-E2,shovelling snow
S31-E2,cricket
S31-E2,intern
S31-E2,reference to snapchat
S31-E2,reference to fortnite
S31-E2,reference to michael jordan
S31-E2,reference to michael buble
S31-E2,reference to twitter
S31-E2,reference to amare stoudemire
S31-E2,reference to patrick ewing
S31-E2,reference to draft kings
S31-E2,family dinner
S31-E2,business pitch
S31-E2,reference to derek jeter
S31-E2,reference to scott brosius
S31-E2,reference to centrum vitamin
S31-E2,reference to zaile's diamonds
S31-E2,shot in the face
S31-E2,food truck
S31-E2,reference to bucknell university
S31-E2,reference to lehigh university
S31-E2,loan shark
S31-E2,gambling on collegiate sports
S31-E2,reference to holy cross university
S31-E2,listening to a basketball game on the radio
S31-E2,reference to georgetown university
S31-E2,mentor
S31-E2,patrick ewing character
S31-E2,book signing
S31-E2,1930s to 2020s
S31-E3,reference to freddy mercury
S31-E3,wembley stadium
S31-E3,reference to burning man
S31-E3,reference to where's waldo
S31-E3,pickpocket
S31-E3,street festival
S31-E3,subway
S31-E3,prison visit
S31-E3,full moon
S31-E3,wallet
S31-E3,taser
S31-E3,singing show tunes
S31-E3,alibi
S31-E3,security video
S31-E3,innocent man convicted
S31-E3,wearing a wire
S31-E3,drinking wine
S31-E3,innocent man framed
S31-E3,betrayal
S31-E3,shot in the buttocks
S31-E3,1930s to 2020s
S31-E4,halloween
S31-E4,halloween episode
S31-E4,hospital
S31-E4,giving birth
S31-E4,reference to frankenstein's monster
S31-E4,reference to dracula
S31-E4,reference to ben affleck
S31-E4,playing tetris
S31-E4,reference to morrissey
S31-E4,reference to mickey mouse
S31-E4,glowing eyes
S31-E4,death by impalement
S31-E4,parachute pants
S31-E4,treehouse
S31-E4,alternate dimension
S31-E4,flame thrower
S31-E4,nose bleed
S31-E4,leg bitten off
S31-E4,eaten by a monster
S31-E4,football game
S31-E4,choking to death
S31-E4,hotdog
S31-E4,heaven
S31-E4,reference to google
S31-E4,reference to the miami marlins
S31-E4,abraham lincoln character
S31-E4,reference to porky pig
S31-E4,football player
S31-E4,donut
S31-E4,reference to the rolling stones
S31-E4,ufo
S31-E4,head bitten off
S31-E4,pregnancy
S31-E4,honeymoon
S31-E4,alien
